farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_asset_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
27326,29594,Forest,80,for_profit,64,FALSE,3,371448,3,371448,24967,5,FALSE,0.672,1,8,13,0,0,0,0,88,208
27327,30554,Dairy,128,pro_environmental,54,FALSE,4,1476107,3,1476107,99218,5,FALSE,0.741,3,12,17,0,0,0,0,97,203
27328,30193,Forest,48,for_profit,65,FALSE,4,480,3,480,32,0,FALSE,0,2,12,10,1,0,0,1,108,106
27329,29777,Dairy,80,for_profit,71,FALSE,3,1015169,3,814588.6138460151,68235,10,FALSE,0.559,1,11,12,0,0,0,1,80,232
27330,29223,Dairy,80,pro_environmental,68,TRUE,2,3631,3,1117.7244090597121,793,20,FALSE,0.001,1,12,16,1,1,1,1,44,267
27331,29389,SNB,224,for_profit,39,FALSE,2,308481,3,308481,20735,5,FALSE,0.647,3,15,11,0,0,0,2,102,243
27332,29300,Forest,464,for_profit,44,FALSE,2,1593777,3,1593777,107127,5,FALSE,0.63,3,10,10,0,0,0,0,4,303
27333,29258,Dairy,64,for_profit,60,FALSE,2,1600,3,1600,108,0,FALSE,0.174,3,15,14,1,1,0,3,97,250
27334,29359,Forest,240,for_profit,73,FALSE,1,0,0,0,0,21,TRUE,0,6,15,9,0,0,0,0,137,32
27335,28925,SNB,144,for_profit,49,FALSE,2,777812,3,777812,52281,5,FALSE,0.712,2,16,12,1,0,1,1,114,139
27336,29477,Dairy,48,for_profit,84,FALSE,1,1282,3,735.0521603510743,150,15,FALSE,0.001,3,15,13,2,0,1,1,9,308
27337,28865,Forest,112,for_profit,59,FALSE,3,444266,3,136757.6293900639,29862,20,FALSE,0.177,1,11,14,0,0,0,0,75,156
27338,29429,SNB,256,for_profit,70,TRUE,2,15800,3,15800,3450,20,FALSE,0.029,2,8,12,1,0,1,2,140,112
27339,29895,SNB,80,for_profit,52,FALSE,2,135650,3,135650,9118,5,FALSE,0.592,2,13,10,2,0,2,0,125,164
27340,29060,Forest,176,pro_environmental,66,FALSE,1,97517,3,97517,21293,15,FALSE,0.238,4,11,11,3,0,3,3,49,221
27341,30263,Forest,48,for_profit,69,FALSE,3,0,0,0,0,21,TRUE,0,1,7,11,0,0,0,0,74,153
27342,29423,SNB,240,for_profit,79,FALSE,2,159078,3,48968.703812834174,18649,20,FALSE,0.103,2,9,8,1,0,2,0,36,228
27343,29834,Dairy,240,for_profit,73,FALSE,2,2805848,3,863719.3053460135,188597,20,FALSE,0.191,3,9,14,0,0,0,0,46,117
27344,30354,Dairy,144,for_profit,51,FALSE,2,1405546,3,1127833.6590624922,94475,10,FALSE,0.465,4,11,12,0,0,1,2,95,195
27345,29751,Forest,96,for_profit,48,FALSE,3,796159,3,796159,53514,5,FALSE,0.571,3,12,9,2,0,0,0,81,189
27346,29211,Dairy,112,for_profit,72,FALSE,3,0,0,0,0,21,TRUE,0,3,10,14,0,0,1,0,140,126
27347,29837,Dairy,128,for_profit,65,FALSE,2,10508,3,6024.904914952487,880,15,FALSE,0.002,1,13,12,0,1,0,1,122,162
27348,29098,Forest,64,for_profit,75,FALSE,2,0,0,0,0,21,TRUE,0,1,11,10,0,0,0,0,28,263
27349,29196,Dairy,48,for_profit,69,FALSE,1,0,0,0,0,21,TRUE,0,1,12,9,0,0,0,1,110,44
27350,30167,Dairy,48,pro_environmental,52,FALSE,4,498104,3,498104,41724,10,FALSE,0.57,1,9,10,0,0,0,0,53,271
27351,29179,Forest,96,for_profit,79,FALSE,1,800,3,800,54,0,FALSE,0,3,11,10,0,0,0,1,108,81
27352,29755,Forest,64,for_profit,59,FALSE,4,250828,3,250828,16860,5,FALSE,0.567,1,10,13,0,0,0,0,98,162
27353,30120,Forest,32,for_profit,56,FALSE,2,291239,3,291239,19576,5,FALSE,0.638,2,11,17,0,0,0,0,104,158
27354,29132,Dairy,240,pro_environmental,55,FALSE,5,2403313,3,2403313,161540,5,FALSE,0.674,3,10,9,0,0,1,0,104,66
27355,29824,Forest,64,pro_environmental,56,FALSE,3,0,0,0,0,21,TRUE,0,1,7,13,0,0,0,0,59,236
27356,29157,SNB,80,for_profit,52,FALSE,3,313533,3,179768.41574988564,21074,15,FALSE,0.423,1,9,12,0,0,0,0,22,260
27357,29750,Dairy,64,for_profit,57,FALSE,2,729447,3,729447,49030,5,FALSE,0.57,2,16,12,0,1,0,2,52,148
27358,30406,Forest,256,for_profit,66,FALSE,5,845175,3,845175,56809,5,FALSE,0.662,2,10,16,0,0,0,0,86,286
27359,28889,Dairy,48,for_profit,72,TRUE,2,192,3,192,13,0,FALSE,0,1,10,14,1,0,1,1,98,143
27360,30368,Dairy,96,for_profit,42,FALSE,3,1172437,3,672232.7220947992,98211,15,FALSE,0.349,2,9,14,0,0,0,0,81,173
27361,30494,Dairy,192,for_profit,57,TRUE,3,619,3,619,73,10,FALSE,0,5,12,13,3,0,3,0,92,77
27362,30319,Dairy,96,for_profit,64,FALSE,2,1042494,3,836514.6516518802,70072,10,FALSE,0.554,2,10,12,1,0,0,0,132,22
27363,29645,Dairy,80,for_profit,81,FALSE,2,320,3,256.7733613129684,22,10,FALSE,0,1,8,14,0,0,1,0,144,215
27364,30199,SNB,64,for_profit,64,FALSE,1,128,3,128,9,0,FALSE,0.232,3,13,10,2,0,1,0,149,235
27365,29836,Dairy,80,for_profit,63,FALSE,2,956909,3,767839.8137519727,64319,10,FALSE,0.527,1,16,11,0,0,0,1,67,270
27366,30061,Forest,48,for_profit,54,FALSE,3,222169,3,127383.62200704978,14933,15,FALSE,0.384,1,17,11,0,0,0,0,138,212
27367,29401,Dairy,128,for_profit,55,FALSE,2,480,3,480,32,0,FALSE,0.227,5,8,11,2,0,1,0,123,171
27368,29979,Forest,64,for_profit,56,FALSE,4,136220,3,78103.59226444879,9156,15,FALSE,0.177,1,13,17,0,0,0,0,115,97
27369,30089,Dairy,160,pro_environmental,54,FALSE,2,1934361,3,1109092.2246090986,130019,15,FALSE,0.384,2,13,14,0,2,0,0,15,290
27370,29382,Forest,224,pro_environmental,52,FALSE,4,993917,3,797535.6529878175,66807,10,FALSE,0.515,1,13,13,0,0,0,0,83,168
27371,28745,SNB,160,for_profit,80,FALSE,1,3328,3,3328,224,5,FALSE,0.007,4,8,12,0,0,3,3,53,164
27372,29272,Forest,304,for_profit,60,FALSE,4,1367499,3,1367499,91917,5,FALSE,0.666,2,14,12,0,0,0,0,179,22
27373,28882,Forest,320,for_profit,45,FALSE,4,1157504,3,1157504,77802,5,FALSE,0.689,2,8,14,0,0,0,0,144,71
27374,29054,Crop,32,for_profit,59,FALSE,4,283693,3,227640.01622174983,19069,10,FALSE,0.498,2,11,11,0,0,0,0,135,128
27375,30476,Forest,128,pro_environmental,76,FALSE,2,0,0,0,0,21,TRUE,0,1,11,15,0,0,0,0,100,161
27376,29642,Crop,80,for_profit,59,FALSE,2,0,0,0,0,21,TRUE,0,2,15,11,0,0,0,1,90,218
27377,29106,Dairy,144,for_profit,74,FALSE,2,384,3,384,26,0,FALSE,0.207,3,16,9,2,0,2,0,133,23
27378,30555,Crop,128,for_profit,70,FALSE,4,498658,3,285912.35583178315,33518,15,FALSE,0.103,1,9,11,0,0,0,0,82,199
27379,30168,Dairy,80,for_profit,66,FALSE,3,2952,3,2368.7342581121334,247,10,FALSE,0.002,2,16,13,0,1,1,1,11,306
27380,30203,SNB,112,for_profit,72,FALSE,2,48790,3,48790,10654,20,FALSE,0.179,2,9,9,1,0,0,0,109,240
27381,30197,Dairy,160,for_profit,55,TRUE,3,5120,3,5120,344,0,FALSE,0.164,3,10,15,0,1,1,0,91,223
27382,29826,Crop,48,pro_environmental,43,FALSE,2,770725,3,770725,51805,5,FALSE,0.725,2,13,9,2,0,0,1,115,127
27383,29706,Dairy,128,for_profit,75,FALSE,1,1373824,3,422901.85033105203,92343,20,FALSE,0.181,1,10,9,0,0,0,0,82,242
27384,29523,Forest,80,for_profit,55,FALSE,1,952744,3,293281.52695818956,64039,20,FALSE,0.539,2,15,9,0,0,0,0,113,81
27385,28790,Dairy,176,for_profit,45,FALSE,1,2079234,3,640046.9826347732,139757,20,FALSE,0.2,1,9,16,0,0,1,0,93,136
27386,30243,Forest,208,for_profit,45,FALSE,5,1000998,3,1000998,67283,5,FALSE,0.696,1,16,15,0,0,0,0,113,146
27387,28802,Dairy,32,for_profit,80,FALSE,1,1877,3,1076.2035140241549,220,15,FALSE,0.002,1,8,11,1,0,0,1,53,111
27388,30339,Dairy,128,for_profit,72,FALSE,2,0,0,0,0,21,TRUE,0,1,13,13,0,0,0,0,133,98
27389,30270,Forest,96,for_profit,45,FALSE,3,132038,3,132038,11060,10,FALSE,0.589,2,10,9,0,0,0,0,103,249
27390,29462,SNB,800,for_profit,71,FALSE,2,18081,3,14508.497330936818,1515,10,FALSE,0.005,4,8,9,3,0,0,1,92,164
27391,30286,Forest,80,for_profit,59,FALSE,2,0,0,0,0,21,TRUE,0,2,8,8,0,0,1,0,132,115
27392,29230,Forest,48,for_profit,53,FALSE,5,227878,3,227878,15317,5,FALSE,0.696,1,14,13,0,0,0,0,90,232
27393,29095,Dairy,96,for_profit,61,FALSE,3,993447,3,797158.5171133891,66775,10,FALSE,0.601,3,9,10,0,0,1,2,123,74
27394,29547,Forest,320,pro_environmental,69,FALSE,2,933638,3,535314.0630934917,62755,15,FALSE,0.342,4,12,9,0,0,0,0,101,272
27395,30509,Forest,96,pro_environmental,49,FALSE,5,643851,3,643851,43277,5,FALSE,0.643,2,15,12,0,0,0,0,91,180
27396,30589,Forest,272,pro_environmental,59,FALSE,2,189698,3,58394.40510873293,22238,20,FALSE,0.045,2,9,14,0,0,0,0,109,196
27397,30512,Dairy,240,pro_environmental,67,FALSE,1,3208910,3,987793.1791450842,215689,20,FALSE,0.211,2,12,14,0,0,0,0,46,139
27398,30234,Forest,112,for_profit,55,FALSE,2,620732,3,498085.7566078797,41723,10,FALSE,0.626,2,9,10,0,0,0,0,139,202
27399,29024,Forest,96,for_profit,28,FALSE,2,325540,3,325540,21881,5,FALSE,0.638,1,12,11,0,0,0,0,54,124
27400,29278,Forest,112,for_profit,32,FALSE,3,559766,3,449165.6167772346,37625,10,FALSE,0.58,1,12,11,0,0,0,0,80,148
27401,29597,Dairy,112,for_profit,71,FALSE,2,2030,3,2030,238,10,FALSE,0,2,10,12,2,0,1,0,113,83
27402,29735,Forest,112,pro_environmental,81,FALSE,2,486348,3,149711.65819261165,32690,20,FALSE,0.193,1,10,18,0,0,0,0,66,200
27403,29625,Dairy,192,for_profit,37,FALSE,4,1674056,3,1674056,112523,5,FALSE,0.655,3,12,9,0,1,0,0,103,197
27404,29761,Dairy,176,for_profit,62,FALSE,3,1819901,3,1460319.0532088515,122326,10,FALSE,0.482,3,11,13,0,0,2,0,124,47
27405,29965,Forest,80,for_profit,49,FALSE,3,363165,3,111792.44974281751,24410,20,FALSE,0.205,1,15,12,0,0,0,0,60,165
27406,28823,Dairy,128,for_profit,63,FALSE,4,1706625,3,1706625,114712,5,FALSE,0.711,3,6,13,0,1,0,0,72,108
27407,29116,Forest,48,for_profit,54,FALSE,2,677943,3,677943,45568,5,FALSE,0.701,2,10,13,0,0,0,1,87,150
27408,29159,Dairy,64,for_profit,53,TRUE,3,837923,3,480434.56424169516,56322,15,FALSE,0.37,2,12,13,1,1,0,0,82,185
27409,29185,Forest,208,for_profit,64,TRUE,3,1706738,3,1706738,142968,10,FALSE,1.67,1,12,16,0,0,0,0,81,221
27410,29323,Dairy,80,for_profit,74,FALSE,3,0,0,0,0,21,TRUE,0,2,11,12,0,0,0,0,111,132
27411,30030,Dairy,112,pro_environmental,52,FALSE,2,1319039,3,1319039,88660,5,FALSE,0.687,3,13,9,0,0,0,3,144,231
27412,29746,Forest,112,for_profit,55,FALSE,4,544812,3,437166.27663637797,36620,10,FALSE,0.565,1,10,12,0,0,0,0,87,200
27413,28765,Dairy,656,for_profit,47,TRUE,1,14510,3,14510,1701,10,FALSE,0.001,3,9,11,1,3,2,2,51,252
27414,28897,Forest,80,for_profit,63,FALSE,4,336886,3,103703.03091999178,22644,20,FALSE,0.188,1,14,11,0,0,0,0,56,238
27415,29740,Forest,64,for_profit,55,FALSE,2,427836,3,343302.77440842235,28757,10,FALSE,0.479,2,12,15,1,1,0,1,133,127
27416,29950,Dairy,80,for_profit,70,TRUE,2,0,0,0,0,21,TRUE,0,2,15,16,2,0,0,0,147,213
27417,28796,Forest,96,for_profit,48,FALSE,1,139500,3,42942.04215473143,9377,20,FALSE,0.084,1,12,10,0,0,0,0,58,114
27418,29240,SNB,208,for_profit,44,FALSE,2,211413,3,211413,17709,10,FALSE,0.502,1,18,9,0,0,0,1,65,119
27419,29343,Dairy,96,for_profit,74,FALSE,2,0,0,0,0,21,TRUE,0,1,12,12,0,0,0,0,119,142
27420,29627,Forest,128,for_profit,81,FALSE,4,0,0,0,0,21,TRUE,0,4,8,11,0,0,0,0,14,292
27421,30496,Dairy,304,for_profit,77,FALSE,1,17792,3,10201.285520254534,1490,15,FALSE,0.002,5,15,8,1,4,0,4,80,131
27422,29149,Forest,224,pro_environmental,59,FALSE,4,2749544,3,2749544,184813,5,FALSE,0.624,1,9,12,0,0,0,0,64,202
27423,30141,Forest,96,pro_environmental,38,FALSE,5,365328,3,365328,24556,5,FALSE,0.578,2,12,10,0,0,0,0,127,111
27424,28810,Forest,160,for_profit,54,FALSE,3,1696098,3,1696098,114004,5,FALSE,0.611,2,16,11,0,0,1,0,70,122
27425,29731,Forest,128,for_profit,64,FALSE,4,587837,3,337044.35006575234,39512,15,FALSE,0.386,1,14,12,0,0,0,0,75,243
27426,30501,Dairy,96,pro_environmental,62,FALSE,4,1109015,3,635868.8546113468,74543,15,FALSE,0.388,2,14,12,1,0,1,0,96,88
27427,29169,SNB,112,for_profit,56,FALSE,3,199852,3,199852,13433,5,FALSE,0.624,3,16,9,0,0,3,2,40,259
27428,29816,Dairy,176,for_profit,42,FALSE,3,2603645,3,2603645,175006,5,FALSE,0.736,2,15,11,0,0,1,0,86,160
27429,29568,Forest,96,pro_environmental,43,FALSE,2,1185445,3,1185445,79681,5,FALSE,0.638,2,15,11,1,0,0,1,128,80
27430,30048,SNB,128,for_profit,64,FALSE,2,217012,3,124426.78582067655,14587,15,FALSE,0.303,1,15,8,0,0,0,0,68,186
27431,29919,Forest,96,for_profit,51,FALSE,5,422193,3,422193,28378,5,FALSE,0.644,1,11,13,0,0,0,0,79,271
27432,28762,Forest,240,pro_environmental,46,FALSE,2,876985,3,876985,58947,5,FALSE,0.736,4,11,9,0,0,0,0,129,153
27433,30528,Forest,96,pro_environmental,58,FALSE,4,635529,3,195633.7857244037,42718,20,FALSE,0.216,2,9,15,0,0,0,0,97,170
27434,29362,Dairy,96,for_profit,66,FALSE,2,1388857,3,1388857,93353,5,FALSE,0.694,2,19,10,1,0,1,0,122,148
27435,30379,Forest,64,pro_environmental,56,FALSE,4,460102,3,460102,30926,5,FALSE,0.496,2,15,12,1,0,0,0,125,146
27436,30345,Forest,304,for_profit,66,FALSE,1,128,3,102.70934452518736,9,10,FALSE,0,3,13,12,0,0,1,0,56,118
27437,30200,Forest,64,for_profit,54,FALSE,4,271124,3,217554.44003942888,18224,10,FALSE,0.498,1,14,11,0,0,0,0,85,230
27438,30138,Dairy,48,for_profit,59,FALSE,3,521679,3,521679,35065,5,FALSE,0.597,1,12,17,0,0,0,0,97,201
27439,28764,Forest,96,for_profit,55,FALSE,2,700944,3,700944,82172,15,FALSE,0.83,2,13,13,1,0,0,1,62,196
27440,30370,Forest,96,pro_environmental,68,FALSE,2,125580,3,72003.00335170663,10519,15,FALSE,0.299,2,6,9,0,0,0,0,152,89
27441,29865,Forest,64,pro_environmental,62,TRUE,1,0,0,0,0,21,TRUE,0,1,13,10,0,0,0,0,132,129
27442,30421,Forest,80,for_profit,67,FALSE,2,0,0,0,0,21,TRUE,0,1,16,15,0,0,0,0,50,236
27443,28832,Dairy,80,for_profit,68,FALSE,2,936043,3,288140.48720172956,62917,20,FALSE,0.183,1,11,16,1,0,1,1,110,157
27444,29161,SNB,112,for_profit,52,FALSE,2,477807,3,273957.15099911526,32116,15,FALSE,0.358,1,14,12,0,0,0,0,31,266
27445,29514,Dairy,64,for_profit,67,FALSE,2,765396,3,614166.5739234398,51447,10,FALSE,0.527,1,9,11,1,0,0,0,67,245
27446,29407,Forest,128,for_profit,49,FALSE,1,0,0,0,0,21,TRUE,0,3,15,7,0,1,0,1,97,187
27447,29284,Forest,96,for_profit,53,FALSE,5,319373,3,319373,21467,5,FALSE,0.626,1,12,15,0,0,0,0,26,252
27448,30334,Forest,64,for_profit,56,FALSE,4,757506,3,757506,50916,5,FALSE,0.694,2,16,17,0,0,0,0,128,50
27449,30466,Forest,160,for_profit,39,FALSE,4,677385,3,677385,45531,5,FALSE,0.62,1,12,16,0,0,0,0,75,250
27450,28963,Forest,112,for_profit,48,FALSE,4,568848,3,568848,38236,5,FALSE,0.744,1,14,12,0,0,0,0,77,259
27451,29565,Forest,128,pro_environmental,58,FALSE,2,1174699,3,361605.5482230886,137711,20,FALSE,0.219,2,10,13,1,1,1,0,104,143
27452,30506,Dairy,80,for_profit,60,FALSE,2,835320,3,835320,56147,5,FALSE,0.656,3,14,11,0,1,1,2,138,107
27453,29056,Dairy,96,for_profit,81,FALSE,2,0,0,0,0,21,TRUE,0,1,12,14,1,0,0,0,76,185
27454,30031,Forest,80,for_profit,61,FALSE,3,133675,3,133675,8985,5,FALSE,0.563,3,13,8,1,0,1,0,95,90
27455,29580,Dairy,128,for_profit,69,FALSE,1,1702,3,1702,372,15,FALSE,0.001,3,10,10,3,1,0,0,118,171
27456,30373,Forest,80,for_profit,63,FALSE,1,0,0,0,0,21,TRUE,0,1,9,9,0,0,0,0,73,281
27457,29887,SNB,96,for_profit,54,FALSE,2,147725,3,147725,12374,10,FALSE,0.564,2,11,13,1,0,0,1,131,60
27458,30428,Forest,80,for_profit,47,FALSE,1,377840,3,303185.14637028746,25397,10,FALSE,0.514,2,8,16,0,0,0,0,13,328
27459,29035,Dairy,112,for_profit,66,FALSE,1,1268824,3,727497.5212989793,85285,15,FALSE,0.381,3,10,10,3,2,2,0,116,174
27460,29203,SNB,80,for_profit,80,FALSE,2,166756,3,95611.82375312304,11209,15,FALSE,0.404,1,11,17,0,0,0,0,70,266
27461,30436,Forest,64,pro_environmental,74,FALSE,3,0,0,0,0,21,TRUE,0,2,10,9,0,0,0,0,126,104
27462,29210,Dairy,64,for_profit,58,FALSE,2,806146,3,806146,54186,5,FALSE,0.691,1,13,14,0,0,1,0,79,275
27463,28976,Forest,64,for_profit,39,FALSE,5,705073,3,705073,47392,5,FALSE,0.627,2,11,11,0,0,0,0,46,226
27464,29823,Dairy,144,for_profit,56,FALSE,4,1283150,3,1283150,86248,5,FALSE,0.645,4,16,7,1,1,1,0,126,66
27465,29259,Dairy,144,pro_environmental,63,FALSE,2,2118,3,2118,177,5,FALSE,0.001,2,13,8,0,0,1,1,115,57
27466,28744,Dairy,288,for_profit,61,FALSE,3,2984241,3,2984241,200588,5,FALSE,0.589,6,11,9,2,0,4,0,90,125
27467,29338,Dairy,128,for_profit,74,FALSE,4,480,3,480,32,0,FALSE,0,2,11,10,2,1,0,0,75,152
27468,28906,SNB,304,for_profit,62,FALSE,3,466758,3,466758,31373,5,FALSE,0.572,3,10,12,0,0,0,2,149,55
27469,30565,Dairy,64,for_profit,66,FALSE,2,0,0,0,0,21,TRUE,0,1,11,13,0,0,1,0,107,159
27470,30217,Dairy,112,for_profit,70,FALSE,3,996575,3,306773.94738603215,66985,20,FALSE,0.191,3,16,18,0,2,1,0,80,143
27471,28979,Dairy,144,for_profit,69,FALSE,2,1129196,3,647439.9058188703,75900,15,FALSE,0.364,3,12,15,0,0,0,1,65,124
27472,28997,Dairy,160,for_profit,65,FALSE,4,1815333,3,1815333,122019,5,FALSE,0.608,2,13,13,0,0,0,0,51,263
27473,28956,Dairy,144,for_profit,62,FALSE,2,1130042,3,647924.9714410676,75957,15,FALSE,0.311,2,11,14,0,0,0,0,75,134
27474,29932,Dairy,80,pro_environmental,53,FALSE,3,962614,3,962614,64703,5,FALSE,0.704,2,12,11,0,0,1,1,91,148
27475,30437,Dairy,80,for_profit,56,FALSE,4,871994,3,699702.5950773143,58612,10,FALSE,0.538,3,11,15,2,0,2,0,70,138
27476,29455,Forest,64,for_profit,74,FALSE,3,800370,3,458903.04023415706,53797,15,FALSE,0.394,1,18,10,0,0,0,0,71,274
27477,29876,Dairy,112,pro_environmental,66,FALSE,3,2880,3,2880,194,0,FALSE,0.196,3,8,12,2,1,2,1,43,145
27478,29614,Forest,144,for_profit,55,FALSE,3,1062087,3,1062087,71389,5,FALSE,0.664,3,11,12,0,0,1,0,136,99
27479,29051,Forest,176,pro_environmental,59,TRUE,3,0,0,0,0,21,TRUE,0,1,9,10,0,0,0,0,66,282
27480,29534,Forest,112,for_profit,45,FALSE,4,550234,3,550234,36984,0,FALSE,1.639,1,11,10,0,0,0,0,71,246
27481,29844,Forest,240,for_profit,65,FALSE,2,712954,3,219467.38869092756,47922,20,FALSE,0.225,4,9,10,0,0,0,1,175,38
27482,29380,Dairy,112,for_profit,42,FALSE,4,1194728,3,958669.7637960004,80304,10,FALSE,0.421,4,13,16,0,2,1,3,93,148
27483,29124,Forest,208,for_profit,46,FALSE,3,1669141,3,1339346.7033602793,112192,10,FALSE,0.531,2,8,15,0,0,0,0,51,157
27484,29435,Forest,224,for_profit,42,FALSE,3,1541817,3,1541817,180748,15,FALSE,0.996,1,9,12,0,0,0,0,62,211
27485,29875,SNB,192,for_profit,65,FALSE,3,345542,3,198121.2118502581,23226,15,FALSE,0.244,5,9,10,1,0,3,0,97,263
27486,28850,Forest,80,for_profit,61,FALSE,3,406163,3,406163,27301,5,FALSE,0.628,2,10,11,0,0,0,0,105,86
27487,29752,SNB,368,pro_environmental,56,FALSE,4,881921,3,881921,59279,5,FALSE,0.722,3,12,11,0,0,1,1,40,255
27488,30163,Dairy,112,for_profit,57,FALSE,3,1445662,3,1160023.409570089,97171,10,FALSE,0.514,4,12,12,3,4,0,2,87,176
27489,29115,Dairy,96,for_profit,63,TRUE,3,681858,3,390952.57094591483,45832,15,FALSE,0.374,4,15,14,1,1,1,0,135,61
27490,29722,Dairy,272,for_profit,64,TRUE,3,8574,3,8574,718,5,FALSE,0.001,5,12,10,3,0,1,3,101,113
27491,30473,Forest,96,for_profit,34,FALSE,4,430164,3,430164,28914,5,FALSE,0.657,1,11,10,0,0,0,0,93,249
27492,29668,Forest,80,for_profit,58,FALSE,1,128,3,128,9,5,FALSE,0,3,14,13,0,0,1,0,122,76
27493,28733,SNB,128,for_profit,40,FALSE,2,381306,3,381306,25630,5,FALSE,0.681,2,17,14,1,0,0,0,79,228
27494,29357,Dairy,144,for_profit,64,FALSE,4,1691030,3,969575.0816836796,113664,15,FALSE,0.409,3,17,12,0,1,0,1,79,141
27495,29637,Forest,96,for_profit,49,FALSE,2,267566,3,214699.44122833034,17985,10,FALSE,0.46,2,10,10,0,0,0,0,27,247
27496,29361,Forest,48,pro_environmental,74,FALSE,2,1185,3,1185,99,5,FALSE,0.001,2,14,12,1,0,0,1,118,165
27497,29470,Dairy,96,for_profit,49,FALSE,4,1357993,3,1357993,91278,5,FALSE,0.69,2,13,11,0,0,0,0,90,152
27498,29143,Dairy,176,for_profit,60,FALSE,3,2388235,3,1916359.7767352408,160527,10,FALSE,0.554,1,9,11,1,1,1,0,100,133
27499,29848,SNB,144,for_profit,72,FALSE,3,217699,3,124820.68662735455,18236,15,FALSE,0.243,2,17,12,0,0,1,0,65,129
27500,30266,Dairy,96,for_profit,60,FALSE,2,1109003,3,889882.5875505185,74542,10,FALSE,0.493,4,11,14,1,3,1,4,47,112
27501,29790,Forest,64,for_profit,46,FALSE,3,286472,3,286472,19255,0,FALSE,1.415,1,8,10,0,0,0,0,83,133
27502,30552,Dairy,80,pro_environmental,62,FALSE,1,641,3,514.3491393800398,54,10,FALSE,0,2,13,12,1,0,2,0,56,151
27503,29443,Dairy,224,for_profit,68,FALSE,1,2943180,3,1687512.337989138,197828,15,FALSE,0.385,2,12,12,2,2,0,0,44,259
27504,30317,Dairy,64,for_profit,62,FALSE,2,665594,3,665594,44738,5,FALSE,0.66,3,11,10,2,0,1,1,116,171
27505,30545,Dairy,80,pro_environmental,45,FALSE,1,3200,3,3200,215,0,FALSE,0.205,1,11,15,1,1,0,0,107,140
27506,30115,Forest,288,for_profit,61,FALSE,3,1050354,3,1050354,70600,5,FALSE,0.695,3,10,13,0,0,0,0,146,19
27507,30177,Dairy,192,for_profit,52,FALSE,3,1834231,3,1834231,123289,5,FALSE,0.541,4,10,10,4,0,1,2,121,34
27508,28910,Forest,416,for_profit,46,FALSE,3,1631367,3,1631367,109653,5,FALSE,0.586,8,10,15,0,0,0,0,141,33
27509,29007,Forest,80,for_profit,46,FALSE,2,888878,3,888878,59747,5,FALSE,0.591,2,12,16,0,0,0,0,59,249
27510,29813,Dairy,128,for_profit,60,FALSE,3,5120,3,5120,344,0,FALSE,0,1,11,12,0,1,0,0,65,278
27511,30071,Dairy,96,for_profit,79,TRUE,1,192,3,154.06401678778104,13,10,FALSE,0,2,12,13,1,0,1,1,86,223
27512,29306,Forest,128,for_profit,48,TRUE,4,0,0,0,0,21,TRUE,0,2,13,11,0,0,0,0,56,163
27513,29218,Forest,80,for_profit,69,FALSE,2,467730,3,143980.51166331567,54832,20,FALSE,0.16,2,7,11,1,0,0,0,69,105
27514,29955,Dairy,32,for_profit,75,FALSE,2,1280,3,733.905433111837,86,15,FALSE,0.001,1,11,13,1,1,0,0,103,255
27515,30380,Dairy,176,for_profit,57,FALSE,3,1403545,3,804741.6414976198,94340,15,FALSE,0.373,3,12,10,0,1,0,0,89,117
27516,29533,Dairy,144,pro_environmental,44,FALSE,3,1606163,3,1606163,107959,5,FALSE,0.567,1,8,13,0,0,0,0,138,86
27517,29608,Forest,64,for_profit,45,FALSE,3,238244,3,191170.97716452138,16014,10,FALSE,0.525,2,16,15,0,0,0,0,87,110
27518,29486,Dairy,96,for_profit,59,FALSE,2,1187489,3,365542.6716579203,79818,20,FALSE,0.267,4,14,10,2,1,0,0,122,89
27519,29644,Dairy,64,for_profit,47,FALSE,1,931751,3,747652.6130522488,62628,10,FALSE,0.689,2,12,13,0,1,1,1,70,159
27520,30353,Forest,160,for_profit,56,FALSE,3,1203187,3,689863.6533980718,80873,15,FALSE,0.433,2,9,12,1,0,0,0,85,177
27521,29853,Forest,144,for_profit,46,FALSE,3,554812,3,554812,37292,5,FALSE,0.565,1,10,9,0,0,0,0,59,262
27522,29804,Forest,64,pro_environmental,45,FALSE,4,249661,3,143146.53463760496,16781,15,FALSE,0.328,1,12,15,0,0,0,0,80,257
27523,30245,Dairy,176,for_profit,54,FALSE,4,2053766,3,1177554.7076096602,138045,15,FALSE,0.378,3,15,10,0,0,0,0,127,222
27524,29902,Forest,48,for_profit,64,FALSE,2,0,0,0,0,21,TRUE,0,1,7,10,0,0,0,0,55,183
27525,29612,Forest,112,for_profit,67,FALSE,4,518652,3,297376.1880424379,34862,15,FALSE,0.389,1,12,9,0,0,0,0,25,277
27526,28881,Dairy,160,for_profit,58,FALSE,2,1352428,3,1352428,90904,5,FALSE,0.658,3,8,9,0,2,0,2,107,249
27527,29059,Dairy,192,for_profit,62,FALSE,3,1572810,3,901792.0345723659,105718,15,FALSE,0.366,3,10,12,0,0,0,1,118,228
