farm_id,farmer_id,farm_type,size_ha,gross_profit,current_profit,current_income,current_costs,ghg_emissions,nitrates,sediment,phosphates,e_coli
29034,28596,Forest,32,11115,11115,131585,120470,-452.7,64.3,96.4,6.3,13.8
29035,28595,Forest,128,83422,41429,557035,473613,-1786.5,255.5,385,25.9,51.5
29036,26925,Dairy,96,130216,129743,880047,749831,872.6,2028.1,19.9,19.5,48.1
29037,27157,Dairy,128,212426,212426,1178990,966564,1286.3,4612,457.1,99.4,532.6
29038,27939,Dairy,112,151641,124500,1156257,1004616,1171.4,3921.1,123.6,49.2,121.8
29039,27301,Dairy,64,93946,93946,594402,500456,705.5,2583.1,261.5,54.5,285.7
29040,28130,Forest,96,61969,61965,310402,248433,-681.5,480.2,560.7,27.4,145.1
29041,27246,Forest,128,103495,70477,592127,488632,-1785.2,255.7,380.3,25.6,50.9
29042,26906,SNB,208,16910,16491,207465,190555,523.7,2093.9,1258,58.2,367.3
29043,27224,Dairy,80,53423,11788,717740,664317,725.5,2729.1,33.7,29.3,128.9
29044,27575,Dairy,304,442997,243776,2185031,1742034,2143.4,9846.9,928.4,215.1,575
29045,27405,Forest,80,66545,41698,360019,293474,-1082.6,159.3,243.8,16,32.2
29046,27625,Forest,96,46941,32879,415388,368447,-1297.7,190.8,289.4,19.2,38.6
29047,27409,Forest,208,78125,61814,766977,688852,-2258.7,414.8,625.7,41.8,83.4
29048,27446,Dairy,128,155808,155567,1358943,1203135,1330.5,2218.2,128.3,37.6,243.8
29049,27212,Dairy,144,142179,89827,1298549,1156370,1379.3,2338,121.2,38.8,278.3
29050,27906,Dairy,64,49704,49691,489031,439327,231.8,1897.5,101.6,36.1,99.4
29051,28117,Forest,112,101623,0,583817,482194,-1258.6,814.5,312.2,29.8,111.7
29052,27848,Dairy,48,66300,66300,398309,332009,461.8,1127.2,85.1,20,92.8
29053,27996,Dairy,112,156331,156331,1077210,920879,1083,2791.3,214.2,50.3,204.7
29054,28182,Dairy,112,126512,126351,972771,846259,980.3,1744.9,11.6,13.5,54.2
29055,27945,Dairy,144,160182,159892,1096644,936462,1177.1,3531.5,151.4,46.7,174.9
29056,27785,Dairy,64,57421,57324,567339,509918,631,2216.7,89.4,28.4,114.9
29057,28135,Dairy,32,53975,53975,317250,263275,327.2,1245.6,133.3,26.2,146.7
29058,27278,Forest,96,66225,50432,444148,377923,-1435.4,192.4,282,19.2,37.9
29059,27360,Dairy,96,53424,53402,868181,814757,923.5,1710.9,75.1,23.4,113.3
29060,28562,Crop,96,91931,91931,413534,321603,-697.2,522,148,15.5,21.2
29061,27861,Dairy,96,132957,103290,967257,834300,898.8,2935,79.7,49,136.9
29062,26967,Dairy,256,241650,213427,1590114,1348464,2034.9,3888.4,100,43.4,223.6
29063,28501,Forest,96,60486,60486,398131,337645,-1229.6,190.8,281.7,19.6,40.1
29064,27428,Forest,176,148115,66430,1028098,879983,-1727.5,1483.2,469.4,50.6,123.8
29065,28199,SNB,240,607,0,230190,229583,495,1146.5,183.8,29,181.6
29066,27643,Forest,176,75325,60423,670522,595197,-2035.3,353.4,526.3,34.8,69.6
29067,27756,SNB,224,22928,22733,263280,240352,625.5,2267.7,1196.3,85.5,750.5
29068,28516,Dairy,112,102552,102358,710742,608190,937.1,1662,11.8,13.8,41.5
29069,27862,Dairy,96,93353,93344,671199,577846,53.6,2166.7,202.2,42.3,222.4
29070,27791,SNB,176,-20194,-20194,456458,476652,477.7,734.3,60.7,19.9,115.1
29071,28505,SNB,144,26445,26445,222495,196050,440,1665.9,2154.9,73.2,560.5
29072,26903,Dairy,208,214789,120704,1754426,1539637,1867.6,6977.2,87.4,78.8,344.2
29073,28007,Forest,112,54721,0,502574,447853,-1609.7,222.8,339,22.2,45.5
29074,26971,SNB,144,-20546,-20546,334382,354928,400.7,626.8,63.7,16.1,94.3
29075,28394,Dairy,112,138619,77277,978953,840334,1121.9,1907.4,109.6,32.1,113.1
29076,27663,Dairy,48,50747,50747,400048,349301,436.8,1720.8,66.9,22.6,93.8
29077,27838,Dairy,32,58198,58198,283401,225203,335.3,1205,127.5,26.3,143.3
29078,27170,Dairy,96,115812,115812,1021478,905666,999.7,1987.5,43.4,29.1,206.7
29079,27770,Crop,64,100902,100902,272690,171788,68.8,648,16.2,13.1,6
29080,27826,Forest,160,105209,48491,701219,596010,-2162.1,317,480.6,32.5,63
29081,26997,Dairy,144,160700,87170,1292785,1132085,1194.3,4606.2,557.5,108.1,289.9
29082,28162,Forest,32,31761,21087,142021,110260,-476.6,64.3,98.6,6.4,12.7
29083,27807,SNB,112,21623,0,484576,462953,591.5,913,311.2,27.1,200
29084,27392,Dairy,48,64191,64191,414851,350660,425.9,1888.9,57.5,32.2,200.9
29085,28340,SNB,80,618,521,142248,141630,233.2,725.2,341.2,19.7,126.8
29086,27983,SNB,112,20850,5499,313020,292170,410.4,1250.9,1482.7,56.2,424.8
29087,27546,Dairy,160,182000,141403,990995,808995,1268.8,5420.6,220.2,73,144.6
29088,27166,Dairy,160,161764,4344,1474870,1313106,1477.6,5169.9,66.7,58.2,133.1
29089,27932,Dairy,64,71146,71146,394614,323468,524.5,2396,250.1,51.7,290.9
29090,28371,Dairy,64,97948,97862,470194,372246,573.8,2398.8,120.9,46.2,209.3
29091,28184,Dairy,48,52086,52021,416501,364415,467.8,1580.3,66.4,22.1,79.2
29092,27183,SNB,272,71674,71618,992796,921122,698.5,2838,970.3,104.9,954.7
29093,28679,Dairy,48,74780,57068,493428,418648,491.6,1744.4,57.6,31.6,98.3
29094,27559,Dairy,448,527379,527320,3086918,2559539,3816,15435.1,580,206.3,780.8
29095,28695,Dairy,64,57597,37693,406077,348480,171.5,1123.9,124.2,20.7,102.1
29096,28557,SNB,64,3865,3736,62640,58775,157.8,587.2,381.4,17.5,116.2
29097,27909,Forest,80,23876,5686,328084,304208,-498.8,258.7,236.9,17.3,65.8
29098,27040,Forest,160,130097,130065,757385,627288,-1913.2,888.3,440.1,34.3,80.6
29099,27633,Dairy,112,119254,119254,858486,739232,1013.2,4150.7,177.7,76.2,230
29100,27768,Forest,144,107749,107749,657484,549735,-2088.4,287.7,427.4,28.8,56.7
29101,27658,Dairy,112,117040,116423,785953,668913,1028.5,1856.9,112.4,32.9,225.3
29102,27555,Dairy,48,59148,59148,365472,306324,127.2,1308.7,173.4,29.7,159.6
29103,27963,Crop,112,146526,89118,444649,298123,113.8,951.9,9.9,13.4,3.9
29104,28675,Dairy,32,48045,48045,312140,264095,332.9,1043,44.7,14.8,59.9
29105,28713,Forest,32,37182,37182,159337,122155,-472,63.2,90,6.3,13
29106,28032,SNB,48,-1118,0,55181,56299,106.6,189.9,20,5.4,32.3
29107,27824,Forest,64,31262,31262,248633,217371,-741.5,129.1,192.4,12.7,26
29108,27729,Dairy,192,294275,167506,1774407,1480132,1879.9,3081.1,176.8,53.5,196.1
29109,28079,Dairy,48,67975,29607,406904,338929,89.1,912.8,72,17.4,99.6
29110,27771,Dairy,80,128094,127909,594677,466583,623.4,2625.8,256.9,58.3,177.8
29111,27874,Dairy,64,76916,17936,514727,437811,572.2,1853.2,391.1,47,280.3
29112,27926,Dairy,144,125693,125548,1014892,889199,1227.2,2435.3,64.5,34.7,165.6
29113,28524,Dairy,64,48147,0,532052,483905,630.7,1054.9,64.7,18.7,130
29114,27596,Dairy,80,100286,21500,710255,609969,784,1973,144.8,34.4,162.7
29115,27334,Forest,240,121475,57898,920090,798615,-2874.3,478.7,718.6,48.1,96
29116,27599,Dairy,80,124187,82754,689942,565755,782.6,3145.3,318.1,67.1,186.6
29117,27925,Forest,112,66717,66717,477729,411012,-1452.8,223.2,342.8,22.5,43.7
29118,27005,Crop,160,162654,47722,1641400,1478746,1566.9,2455.5,56,26.2,129.8
29119,28367,SNB,64,7220,0,147911,140691,215.3,301.1,217.2,15.8,106
29120,27347,Dairy,128,186448,111359,1223692,1037244,1275.8,4579.2,506.4,107.4,278.8
29121,26896,Dairy,288,274837,274622,1472619,1197782,-198.3,4185.7,526.1,76.1,227.6
29122,27737,Dairy,32,46019,45901,276517,230498,279.6,525.6,3.4,4.1,12.5
29123,28368,Dairy,80,105198,105068,781572,676374,788.9,3029.4,95.9,56.5,164.2
29124,27644,Forest,160,79814,79814,606551,526737,-1760.2,321.3,479.8,32,63.5
29125,27193,Dairy,208,301198,250813,1372314,1071116,1904.2,7440.1,918.2,158.9,840
29126,28304,Crop,64,88586,88304,283617,195031,74.8,772.6,20.4,11.7,5
29127,27607,Dairy,208,263199,263199,1888139,1624940,1898.9,3239.5,47,40.6,281.2
29128,28521,Dairy,128,91208,91208,1119052,1027844,1215,1862.1,13.2,16.9,47.1
29129,27244,SNB,208,29618,14482,285561,255943,316.8,2155.1,2767.8,94,750.3
29130,27532,Dairy,80,93197,58177,565700,472503,722.5,1193.2,8.4,10.1,60.4
29131,27201,Dairy,160,195874,195874,1315012,1119138,434.3,2363.3,162.6,31.5,103.9
29132,27075,SNB,256,65911,65911,521824,455913,-625.7,1096.4,1145.5,65.4,343.9
29133,27788,SNB,208,-3028,0,252121,255149,479.5,900,101.5,23.4,134.1
29134,28146,Dairy,48,88742,58573,468975,380233,472.9,837.5,48.5,13.7,90.5
29135,27857,Crop,64,72076,34253,251910,179834,69.5,995.7,18.3,13.8,4.7
29136,26929,Forest,160,51600,51382,531881,480281,-1428.1,572.7,435.9,32.6,103.1
29137,28002,Crop,112,144918,144792,476605,331687,122.9,1912.5,35.9,24.2,8.3
29138,27913,Dairy,48,42706,42674,391010,348304,399.9,758.1,8,8,49.4
29139,27601,Dairy,128,94343,93913,1145772,1051429,1165.6,1954.9,13.2,16,47.7
29140,27778,Dairy,48,40073,40073,371008,330935,66.1,577.7,81.8,12.4,68.4
29141,28661,Forest,48,44804,44804,226220,181416,-676.7,95.7,142.1,9.5,18.7
29142,27653,Forest,208,116149,116149,821722,705573,-2341,416.6,627.7,41.4,83.8
29143,27747,Dairy,176,186324,61216,1474437,1288113,1478.8,2602.2,18.1,21.8,66.4
29144,28459,Forest,80,65831,65831,398518,332687,-400.2,595.8,142.3,13.5,43.1
29145,26990,Forest,80,34841,8770,334998,300157,-1072.2,160.1,235,16.1,32.2
29146,27680,Dairy,64,88716,88716,471193,382477,510,1915.6,22,19.7,81.4
29147,27100,Dairy,80,81233,80502,727821,646588,741.2,1202.8,8.4,9.4,29.3
29148,27297,Forest,144,132592,46747,789437,656845,-551.1,1186,259.9,31.3,89
29149,27957,Dairy,80,102897,102897,646041,543144,371.8,2442.5,306,59.9,294.7
29150,28061,Dairy,32,51278,42799,302280,251002,358.4,1247.4,128.1,25.8,70.8
29151,27143,Dairy,208,222786,21432,1860598,1637812,1700.1,3297.9,240.8,58.4,419.1
29152,27638,Dairy,64,77837,50327,431883,354046,497.5,1183.2,11.6,12,35.5
29153,28655,Dairy,64,49615,7239,340877,291262,-218.3,975.5,177.9,25,112
29154,27295,Dairy,240,233097,113971,1470769,1237672,1871.7,3603.4,83.8,37.8,191.1
29155,28570,SNB,112,9770,9770,109405,99635,254.5,1116.2,197.2,24.8,179.8
29156,28267,Forest,48,27157,27157,219192,192035,-695.7,96.1,143.2,9.7,19
29157,27361,Dairy,192,238651,238393,1629346,1390695,1866.1,6277.1,398.4,105.3,359.1
29158,27812,Forest,112,75837,75837,517014,441177,-1600.8,222.7,337.2,22.2,46.4
29159,28457,Forest,64,7075,1363,64533,57458,166,679.4,321.5,25.8,238.8
29160,28364,Dairy,64,70919,70919,592263,521344,538.4,975.6,6.6,8,45.4
29161,28405,Dairy,80,92103,59432,504005,411902,601.9,2922.3,83.4,49.3,277.7
29162,28023,Dairy,80,86400,86400,833231,746831,820.1,2662.6,267.6,57.4,330
29163,27390,SNB,800,-46971,0,2078564,2125535,2456.3,5035.4,944,143,1062.1
29164,28645,Dairy,96,103863,57796,796463,692600,876,1780,78.2,27.2,112.7
29165,27858,Forest,48,43441,21276,229500,186059,-738.8,96,141.2,9.6,19
29166,27915,Dairy,48,59626,18008,479586,419960,478.1,1719.8,33,23.5,122.6
29167,27580,Dairy,160,152507,152507,1339043,1186536,1380,2400.2,16.6,20.3,59.2
29168,27597,SNB,208,20890,20890,303118,282228,576.8,1347.5,1207,56.5,405.6
29169,27147,SNB,176,41190,19940,288948,247758,-75.4,1364.6,878.4,44,259.4
29170,28699,Forest,48,46317,46317,332128,285811,-277.4,657.5,117.9,18,45.6
29171,28054,Forest,64,52158,35209,276778,224620,-797.2,128.1,195.5,12.7,25.3
29172,27433,Dairy,96,144491,70837,941824,797333,1038.8,3769.7,378.5,81.2,212.5
29173,27784,Dairy,64,83124,83124,603781,520657,666,2442.2,255.5,53.2,183.3
29174,27792,SNB,64,-3488,0,101265,104753,188.7,563,130.2,15.3,120.6
29175,27245,Dairy,160,193108,193065,1396798,1203690,1394.8,4804.8,495.8,89.8,263.3
29176,28565,Dairy,64,97339,34323,640682,543343,624.8,1989.7,195.5,44.3,245.8
29177,27852,Forest,144,143223,143223,689806,546583,-2014.4,287.7,435.5,29.2,57.5
29178,27865,Dairy,32,41236,24292,223556,182320,252.6,1169.1,86.1,20.8,46.9
29179,26954,Forest,32,27119,15727,134319,107200,-383.8,63.8,94,6.5,12.9
29180,27078,SNB,176,23913,7826,302638,278725,507.1,1020,207.8,32.7,238.7
29181,28232,Dairy,96,100397,18753,889276,788879,895.7,1646.3,40.2,23.7,175.8
29182,27023,SNB,144,11096,5278,239276,228180,452.5,1420.7,715.2,40.1,260.5
29183,28095,Dairy,80,99775,12604,823779,724004,879.4,1923.1,143.2,33.8,184.7
29184,28566,Crop,32,50037,38221,151213,101176,37,632.6,30.7,13.4,6.4
29185,28143,Dairy,80,102936,102936,547069,444133,698.9,2563.8,111.3,37.4,131.6
29186,26867,Dairy,96,97480,97394,927614,830134,899.6,1391.7,9.9,12.2,35.8
29187,27228,Forest,176,101108,0,780618,679510,-2620.3,351.1,534.5,34.5,72.3
29188,27084,Dairy,128,164157,164028,1156938,992781,1131.1,1923.2,13.4,15.5,47.5
29189,27048,Forest,160,163440,60827,1159171,995731,-696.3,2498.6,403.9,64,223
29190,27783,Dairy,160,166794,69045,1005069,838275,709.9,4801.7,612.2,115.6,521.3
29191,27914,Dairy,64,80811,80639,625401,544590,617.3,2289,76.4,44,130
29192,28092,Dairy,48,58076,30430,449944,391868,453.8,787.2,11.3,9.5,70.1
29193,27375,SNB,128,189530,130070,1247137,1057607,1364.1,4989.7,511.5,107,573.6
29194,27093,Dairy,144,133594,94540,856350,722756,222.6,3864.8,523.4,93.8,445.8
29195,27758,Dairy,96,121219,42282,1002703,881484,926.1,1504.6,10.2,12.1,69.4
29196,27632,SNB,112,10482,10482,196570,186088,356.9,1130.2,558.3,30.5,202.6
29197,27894,Forest,64,34064,15958,232543,198479,314.8,1231.2,143,24.1,150
29198,27930,Forest,32,21783,21783,138494,116711,-405.1,64.3,97.5,6.6,12.3
29199,27121,SNB,128,-27622,-27622,400370,427992,401.5,531.2,42.7,14.3,84.2
29200,27870,Dairy,112,85864,85864,780027,694163,948.8,2799.2,63,40.2,238.6
29201,28628,Forest,96,72140,72140,474965,402825,-595,711.3,203.4,20.4,82.7
29202,26980,Dairy,160,138576,0,983027,844451,1194.8,2386.1,16.8,20.2,82
29203,27336,Dairy,48,38251,21224,266931,228680,83.2,822.3,54,11,38.9
29204,27761,SNB,64,9902,0,113575,103673,185,312.4,228.7,15.6,97.8
29205,28569,Forest,48,52288,29411,292664,240376,-302.4,684.9,165.2,21,83
29206,27452,Dairy,80,55197,36809,624473,569276,732.3,1319.4,21,16,64.6
29207,28099,Forest,272,204840,204840,1140534,935694,-3408.6,541.9,812.2,53.9,110
29208,27077,Dairy,176,139163,38145,1809847,1670684,1803.5,2692.2,60.9,27.7,82.5
29209,27570,Dairy,48,58900,58900,438292,379392,421.2,1645.8,19.9,17.5,37
29210,27095,Forest,176,56550,56528,504146,447596,-1184.6,537.3,316.3,28.1,91.4
29211,27530,Dairy,80,113721,73782,642386,528665,456.2,2542.5,299.8,56.8,307.6
29212,27215,SNB,80,11111,0,190642,179531,285.8,577,88.4,15.9,117.6
29213,27339,Dairy,80,79506,35817,611666,532160,725.6,1242.6,17.8,15.3,114.1
29214,27192,SNB,32,4657,4657,97282,92625,-185.5,112,103.1,7.1,36.1
29215,27497,Dairy,96,138194,63722,956318,818124,983.7,2882,287,60.6,175.2
29216,28271,Dairy,160,172026,171474,1047080,875054,1264.4,2387.2,16.8,20.3,115
29217,27064,SNB,208,2601,0,243504,240903,460.8,919.5,88.1,22.8,138.1
29218,27274,SNB,352,86685,86685,621736,535051,-332.5,3095.5,3969.8,131.7,951.7
29219,27255,Dairy,192,220765,87313,1719092,1498327,1782.2,3195,56.7,44.1,173.3
29220,27279,Dairy,144,158200,158200,875476,717276,1156.9,5223.3,173.5,94.2,578.9
29221,28376,Dairy,112,115747,115747,1020910,905163,1047.8,1753.7,11.8,14.3,80.3
29222,28475,Forest,96,74582,19133,525661,451079,-439.4,1193.3,262.4,32.9,109.1
29223,27976,Dairy,112,101776,38962,828666,726890,881.9,3114,541.5,54.5,203.7
29224,28292,Forest,32,34413,24610,147836,113423,-414.8,63.8,97.4,6.4,12.8
29225,28671,Dairy,32,49687,49579,304614,254927,290.3,504.6,11.1,5.2,13.4
29226,27397,Dairy,240,292281,291582,2209818,1917537,2375.3,3953.4,211.4,66.7,423.8
29227,28280,Dairy,96,108131,60807,942770,834639,894.7,1466.5,13.2,13.7,90.6
29228,28657,Forest,64,53115,33678,360342,307227,-561,676.9,167.4,16.6,48.9
29229,27387,Dairy,32,46299,46299,204888,158589,257.3,1108.6,44.4,15.2,58.9
29230,27875,Dairy,176,190078,190078,1437275,1247197,1682.9,6656.4,697.9,149.1,677.3
29231,28724,Dairy,48,60093,60028,422456,362363,89.8,500,61.6,8.2,31.1
29232,27553,SNB,128,-4717,0,341381,346098,427.5,612.2,418.4,31.9,205.3
29233,28195,Dairy,128,125694,37611,1142186,1016492,880.7,2291.9,100,27.6,94.6
29234,28673,Forest,48,29883,29883,214368,184485,-669.7,94.8,135.3,9.4,20
29235,28351,Dairy,80,83858,83740,706456,622598,781,1374.4,23.7,18.8,96.2
29236,27474,Forest,80,61485,27103,417037,355552,-744.3,745.7,256.8,27.7,61.2
29237,28683,Dairy,32,45498,14846,288483,242985,316.3,1219.8,129.3,27.2,143.7
29238,27381,Dairy,160,193096,193038,1494326,1301230,1502.6,4758,185.4,63.8,252.7
29239,27486,Dairy,80,55723,55562,810538,754815,735,1204.5,8.4,10.2,27.8
29240,27184,Dairy,32,34627,34532,239760,205133,286.9,483.7,6.5,5.7,32.6
29241,27920,SNB,128,27964,27964,221836,193872,-401.8,435.8,276.3,20.7,75.8
29242,27160,Forest,48,13071,13071,182667,169596,-554.9,96.3,145.2,9.6,18.7
29243,28307,Dairy,96,63447,62787,783258,719811,850.9,1542.2,10,12.7,34.8
29244,26998,Dairy,32,45635,45592,192762,147127,232.7,901.4,67.9,15.3,42.3
29245,27207,Dairy,208,194692,194493,1626043,1431351,1886.2,3993,225.8,62.4,325.8
29246,28431,Dairy,64,72325,36249,477938,405613,590.3,2401.9,253.5,56,219.4
29247,28328,Dairy,80,85507,84941,481808,396301,288,1102.3,63.6,15.6,54.7
29248,27854,Dairy,112,147092,146714,1156013,1008921,1123.2,1911,33.5,25.6,200.6
29249,26888,Dairy,112,132784,83438,990633,857849,1047.9,2024.3,80.1,28.9,174.4
29250,28284,SNB,32,-13192,-13192,76856,90048,90.9,135.3,10.2,3.5,20.4
29251,27721,Dairy,192,253101,253067,1348868,1095767,1459.1,6498.7,225.7,106,600.2
29252,27370,Dairy,224,319049,319049,2168578,1849529,2310.8,8610.3,898,194,1000.4
29253,28233,Dairy,80,77188,54149,680920,603732,771.7,3024,96,55.1,315.2
29254,27675,Dairy,80,93532,93274,763874,670342,840.6,2136.8,78.4,28.1,101.9
29255,27394,Forest,320,124114,73492,1123218,999104,-3318.4,799.2,1202.9,68.2,183.8
29256,28109,Forest,96,97304,53592,509332,412028,-576.5,646,225.3,22,58
29257,27206,Dairy,112,149941,96345,892311,742370,966.6,2470.9,139.2,37.9,139.7
29258,27180,SNB,48,8529,0,101720,93191,-132.5,198.3,189.1,10.9,59.1
29259,27698,SNB,48,-7961,-7961,121374,129335,135.4,212.3,16.4,5.2,32.6
29260,27135,Dairy,208,201766,200684,1889309,1687543,1993.3,3106.1,72.4,33.7,83.4
29261,27581,Dairy,64,66753,66753,390142,323389,474.6,966.4,6.7,8.1,23.1
29262,26901,Dairy,128,209194,173998,1172943,963749,830.7,3680.5,95.9,46.2,190.3
29263,27403,Dairy,192,139986,139663,1249301,1109315,-58.3,1951.8,269.4,40.4,221
29264,28718,Forest,32,32535,22789,149397,116862,-457.3,64.6,98.3,6.3,12
29265,27290,Dairy,144,189934,189908,931545,741611,1040.8,4748.4,124.9,75.5,230.5
29266,27291,Forest,128,105618,105618,758627,653009,-1045.9,1337.5,323.9,40.4,155.4
29267,27979,SNB,64,9063,8966,140320,131257,-21.9,511.9,311.9,16,91.5
29268,27240,Forest,112,97698,0,591875,494177,-1188.4,825.1,316.4,25.6,66.4
29269,27901,Forest,96,62326,51757,440473,378147,-1379.5,193,295.8,19.3,38.8
29270,27123,Forest,144,74224,51450,535885,461661,-1606.6,288.2,429.6,29.1,57
29271,27025,Dairy,96,86678,86420,895185,808507,924.3,3231.4,134.5,45.1,87.2
29272,27881,Dairy,96,118101,118101,922163,804062,907.8,3312.4,64.7,43.7,231.7
29273,26969,Dairy,96,84967,84967,814271,729304,773.2,1434,10,12.2,33.8
29274,27646,SNB,128,10856,4807,128299,117443,315.9,1411.3,668.5,52.5,451.5
29275,27602,SNB,96,11398,11398,98645,87247,265.1,1066.1,1553.4,47.8,397.2
29276,28238,Dairy,48,61981,14887,472904,410923,467.2,1718.6,67.9,22.8,88.3
29277,28409,Dairy,64,91055,50965,616096,525041,643.4,2379.1,255.1,54.5,296.3
29278,28313,Dairy,64,63797,63797,542191,478394,629.2,2194.9,89.9,28.3,58.6
29279,28535,SNB,48,825,605,67070,66245,121,222.4,32.9,7.2,41.2
29280,28590,Dairy,32,26079,26079,264398,238319,300.6,1034.2,46.1,14.3,58.4
29281,28317,Dairy,112,121161,121161,834614,713453,597.4,2714.7,147.5,39.2,146.1
29282,28696,SNB,48,3011,2914,46257,43246,115.6,460.7,289.5,13.3,86.6
29283,27968,Dairy,128,110314,110314,608834,498520,-365.6,2539.6,453.9,67.4,313.6
29284,28412,Dairy,48,46191,46191,329751,283560,406,1577.4,67.2,23.3,87.4
29285,28395,Dairy,96,104795,104569,495778,390983,669.2,1456.9,10,12.3,68.3
29286,28338,Forest,48,47786,6773,227351,179565,-708.3,96.1,145.3,9.6,19.4
29287,27050,SNB,208,16798,14065,350186,333388,608.8,1536.6,1154.7,55.2,362.1
29288,27060,Dairy,112,77877,5613,1015611,937734,1034.3,1641.1,11.8,14.3,84.9
29289,28639,SNB,48,-1107,-1107,97104,98211,151.8,390.5,142.6,15.6,114.8
29290,27256,SNB,208,22263,15336,235801,213538,548.3,1920.5,2724.2,86.2,678.4
29291,26923,SNB,192,3874,3259,222513,218639,475.8,949,574.5,33.5,221.6
29292,28480,Dairy,80,85749,85592,643071,557322,315.9,2226,70.3,26.7,109.1
29293,27062,SNB,144,-6223,-6223,233897,240120,375.3,647,56.2,15.3,90.9
29294,28228,Dairy,112,127436,127114,813247,685811,-39,1434,180.4,24.5,69.6
29295,28449,Dairy,64,70528,27836,396461,325933,517.1,2485.4,257.5,56.6,284
29296,27456,Forest,80,56576,56576,352939,296363,-1059.5,161,237.4,16.3,31.5
29297,27567,SNB,160,6994,6933,267622,260628,469.5,866.9,581.5,39.7,267.3
29298,27577,Dairy,80,112453,58605,799369,686916,851.3,3085.9,319.9,67.2,373.5
29299,27576,Dairy,64,57383,57366,592036,534653,649.9,2347.6,77.7,43.4,129.2
29300,26988,Forest,208,132582,75044,940902,808320,-2908.3,415.8,624.8,41.4,83.8
29301,27098,Dairy,192,188024,187777,1131006,942982,56.5,1813.1,285.2,34,111.2
29302,26960,SNB,368,3528,0,473003,469475,883.1,1610.4,409.1,48.2,269.6
29303,27395,Dairy,96,167622,167547,1025813,858191,930.3,2905.7,34.6,32,70.3
29304,27483,Dairy,208,296308,296308,1913271,1616963,2116.1,7979.8,817.5,175.3,672
29305,27216,Dairy,128,170057,170053,881415,711358,1099.9,4123.7,400.2,87.5,454
29306,26873,SNB,656,148676,112789,1309340,1160664,-1606.7,4507.3,3267.1,162.5,843.2
29307,27517,Dairy,64,60046,60046,433505,373459,560.3,1064.3,52.6,16,109.3
29308,28103,Dairy,128,163743,29491,1218165,1054422,1414.7,4946.3,509.4,106,575.7
29309,26991,Dairy,80,128012,68787,700101,572089,789.2,1356.1,79,23.2,160.5
29310,28074,SNB,32,6082,0,89807,83725,-133.2,197.2,112.1,9.5,61.8
29311,27960,SNB,208,29770,29736,266660,236890,564.8,2317.6,1019.2,85.2,739.9
29312,28502,Dairy,80,116753,54904,740759,624006,811.4,2937.5,275.2,61.3,373.3
29313,27414,Dairy,80,103418,103396,739127,635709,828.9,2943.7,96.7,54.6,331.7
29314,28694,Forest,48,29883,29883,208348,178465,-659.5,95.8,144,9.6,18.9
29315,26982,Forest,80,109545,48869,327395,217850,85,1425.1,28,19.7,6.2
29316,28540,Dairy,48,59356,59356,460985,401629,511.2,1833.3,192.3,40.3,215.7
29317,27635,SNB,128,42064,0,368882,326818,523.1,930.8,43.9,17.5,122.7
29318,28327,Dairy,128,153421,153421,1008695,855274,566.3,2703.4,126.8,33.2,77.1
29319,28329,SNB,144,-625,-625,161084,161709,333.6,709.7,137.8,20.7,145.4
29320,28273,Dairy,32,30306,5538,206895,176589,276.7,1062.2,13.3,11.4,42.5
29321,27356,Dairy,80,90216,90055,481255,391039,657.2,2749.9,111.1,37.6,73.7
29322,27972,Forest,96,65743,65743,419654,353911,-1318.8,193,293.4,19.2,37.9
29323,28029,Forest,96,58132,58132,383109,324977,-1113.9,191.8,288.5,19,39.1
29324,27849,Dairy,80,107181,107159,694269,587088,775.2,3191.8,94.7,52.3,163.6
29325,27491,Dairy,96,128403,128080,832555,704152,849.3,1430.8,10.1,11.6,69.9
29326,28517,Forest,80,70265,70265,561561,491296,-366,1390.8,270.9,35,94.5
29327,27027,Dairy,96,146594,90047,847223,700629,568.8,2721.5,161.2,39,151.5
29328,28259,Dairy,96,76152,76152,675464,599312,780.4,1350.4,10.1,12.1,51
29329,27835,Dairy,128,98474,0,1179369,1080895,1194.7,4208.6,128.9,54.8,111
29330,28060,SNB,64,7868,7576,102532,94664,188.4,520.9,244.4,15,93.8
29331,26957,Forest,96,95801,95801,552454,456653,-972,751.7,257.5,23.5,59.4
29332,28050,Crop,80,102570,102570,344536,241966,92.2,1422.2,28.5,18.5,6.3
29333,27759,Dairy,80,96935,96931,683675,586740,845.8,2831.2,259.7,56.7,314.7
29334,27465,Dairy,144,198832,198333,1349848,1151016,1396.9,2264.8,81.6,28.9,133.1
29335,28588,Dairy,64,82639,82622,541036,458397,620.7,2425.5,76.7,43.4,125.9
29336,28567,Dairy,112,145356,92360,863509,718153,969.5,2869.1,107,38.9,131.6
29337,27322,Crop,32,54919,32312,149017,94098,36,621.8,33.6,12.4,6.4
29338,28720,Dairy,32,28222,0,286161,257939,292.1,476,3.3,3.9,22.8
29339,27340,Dairy,176,187395,186995,1285560,1098165,1493.3,6502.8,175.2,104.5,495.1
29340,27652,Dairy,144,157071,6287,1356525,1199454,1420.8,2785.6,100.7,42,189.2
29341,28037,Dairy,80,135643,135589,883837,748194,804.4,2096,75.4,27.8,105.5
29342,28159,Forest,64,56623,37306,297055,240432,-868.7,127.6,187.1,12.9,25.3
